Algorithm,Accuracy,F1_Avg,F1_Dark Trap,F1_Emo,F1_Trap Metal,F1_techhouse,F1_Underground Rap,F1_Hiphop,F1_psytrance,F1_techno,F1_hardstyle,F1_trap,F1_trance,F1_RnB,F1_dnb,F1_Rap
VotingHard,0.6578714504062425,0.6741281664886335,0.5330490405117271,0.7001763668430335,0.3605015673981191,0.8464619492656876,0.4760892667375133,0.47125841532884516,0.9133216986620127,0.8450867052023121,0.8480204342273308,0.7838214783821478,0.8144499178981937,0.44412811387900364,0.9618320610687022,0.4395973154362416
